  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      8.9515E-03      1.1332E+00      1.0358E+00      1.3523E+00      7.2789E-03      8.0162E+01      1.0105E+02      1.0000E+00
      1.1745E-02      1.2751E+00      1.1604E+00      1.7175E+00      7.7529E-03      6.4586E+01      1.0407E+02      1.0000E+00
      1.1225E-02      1.3129E+00      1.1308E+00      1.7338E+00      6.4507E-03      6.6067E+01      1.1604E+02      1.0000E+00
      7.4170E-03      1.1286E+00      1.0755E+00      1.2337E+00      6.0181E-03      7.6822E+01      1.1130E+02      1.0000E+00
      6.6885E-03      1.0477E+00      1.0139E+00      1.1007E+00      6.2934E-03      8.2242E+01      9.8930E+01      1.0000E+00
      8.6464E-03      1.0625E+00      1.0164E+00      1.1530E+00      8.1475E-03      8.4077E+01      9.7758E+01      1.0000E+00
      1.0133E-02      1.0679E+00      1.0118E+00      1.1550E+00      9.6030E-03      8.6256E+01      9.5923E+01      1.0000E+00
      1.1462E-02      1.0444E+00      1.0072E+00      1.1239E+00      1.0713E-02      8.6420E+01      9.3744E+01      1.0000E+00
      1.3066E-02      1.0960E+00      1.0137E+00      1.1413E+00      1.2011E-02      8.2175E+01      9.6121E+01      1.0000E+00
      1.3629E-02      1.0806E+00      1.0373E+00      1.1613E+00      1.2244E-02      7.4582E+01      1.0161E+02      1.0000E+00
      1.1286E-02      1.1877E+00      1.1054E+00      1.5341E+00      9.5966E-03      7.8688E+01      9.8596E+01      1.0000E+00
      7.2627E-03      1.2066E+00      1.0443E+00      1.3325E+00      6.3438E-03      8.0626E+01      9.6822E+01      1.0000E+00
      5.8165E-03      1.0983E+00      1.0405E+00      1.2970E+00      5.2916E-03      8.3265E+01      9.6392E+01      1.0000E+00
      4.6045E-03      1.2414E+00      1.0809E+00      1.4657E+00      3.8904E-03      8.3526E+01      1.0252E+02      1.0000E+00
      3.7200E-03      1.0899E+00      1.0386E+00      1.1595E+00      3.3786E-03      8.0083E+01      1.0501E+02      1.0000E+00
      3.7935E-03      1.0230E+00      1.0114E+00      1.0219E+00      3.7716E-03      8.1465E+01      9.8419E+01      1.0000E+00
      3.7078E-03      1.0314E+00      1.0100E+00      1.0603E+00      3.6140E-03      8.2012E+01      9.7176E+01      1.0000E+00
      3.4803E-03      1.0605E+00      1.0099E+00      1.1237E+00      3.3047E-03      8.2824E+01      9.4514E+01      1.0000E+00
      3.2821E-03      1.0895E+00      1.0110E+00      1.1594E+00      3.1135E-03      8.5486E+01      9.2893E+01      1.0000E+00
      2.7875E-03      1.0998E+00      1.0114E+00      1.1600E+00      2.5326E-03      8.3733E+01      9.4494E+01      1.0000E+00
      1.8587E-03      1.1909E+00      1.0570E+00      1.3163E+00      1.4924E-03      7.9497E+01      1.0865E+02      1.0000E+00
      2.4392E-03      1.6489E+00      1.3634E+00      1.8725E+00      1.4429E-03      5.5795E+01      1.3206E+02      1.0000E+00
      4.7427E-03      1.1185E+00      1.0672E+00      1.3518E+00      4.1423E-03      7.7309E+01      1.0151E+02      1.0000E+00
      5.2685E-03      1.1215E+00      1.0246E+00      1.2370E+00      4.7289E-03      8.6361E+01      9.8292E+01      1.0000E+00
      4.5620E-03      1.0706E+00      1.0149E+00      1.1277E+00      4.4534E-03      8.1708E+01      9.7032E+01      1.0000E+00
      4.3984E-03      1.0747E+00      1.0130E+00      1.1217E+00      4.2961E-03      8.3162E+01      9.6669E+01      1.0000E+00
      4.3616E-03      1.0684E+00      1.0083E+00      1.1127E+00      4.2648E-03      8.5861E+01      9.4248E+01      1.0000E+00
      4.4009E-03      1.0637E+00      1.0061E+00      1.1135E+00      4.2979E-03      8.8497E+01      9.2010E+01      1.0000E+00
      4.5472E-03      1.0589E+00      1.0062E+00      1.1162E+00      4.4661E-03      8.7933E+01      9.1246E+01      1.0000E+00
      4.6419E-03      1.0728E+00      1.0135E+00      1.1619E+00      4.5545E-03      8.6191E+01      9.3998E+01      1.0000E+00
      3.7972E-03      1.2481E+00      1.1479E+00      1.3058E+00      2.8979E-03      6.9470E+01      1.1940E+02      1.0000E+00
      6.0702E-03      1.5835E+00      1.2113E+00      2.0526E+00      3.8043E-03      6.6281E+01      1.1660E+02      1.0000E+00
      1.0416E-02      1.1858E+00      1.1772E+00      1.4887E+00      8.3526E-03      6.5349E+01      1.1342E+02      1.0000E+00
      7.1968E-03      1.2867E+00      1.1370E+00      1.4317E+00      5.8776E-03      7.0291E+01      1.1660E+02      1.0000E+00
      9.8280E-03      1.7640E+00      1.4052E+00      1.9863E+00      6.7617E-03      5.4775E+01      1.2655E+02      1.0000E+00
      1.6035E-02      1.3247E+00      1.2747E+00      1.9747E+00      1.2970E-02      7.7675E+01      1.0329E+02      1.0000E+00
      1.5622E-02      1.3345E+00      1.1927E+00      1.6464E+00      1.1959E-02      7.3193E+01      1.1753E+02      1.0000E+00
      2.0134E-02      1.4505E+00      1.1879E+00      2.0242E+00      1.1533E-02      6.1577E+01      1.1253E+02      1.0000E+00
      3.4268E-02      1.1643E+00      1.1525E+00      1.2334E+00      2.9397E-02      6.7770E+01      1.1842E+02      1.0000E+00
      4.2891E-02      1.3423E+00      1.1374E+00      1.5856E+00      3.3583E-02      7.6965E+01      1.0974E+02      1.0000E+00
      5.1212E-02      1.2266E+00      1.1318E+00      1.5672E+00      4.2958E-02      7.2405E+01      1.0303E+02      1.0000E+00
      4.3821E-02      1.1920E+00      1.0632E+00      1.4226E+00      3.9348E-02      8.2341E+01      9.3847E+01      1.0000E+00
      3.9026E-02      1.1557E+00      1.0413E+00      1.3207E+00      3.5345E-02      8.6153E+01      9.8479E+01      1.0000E+00
      3.8043E-02      1.1082E+00      1.0935E+00      1.2627E+00      3.1968E-02      7.2912E+01      1.1138E+02      1.0000E+00
      2.2314E-02      1.4054E+00      1.1689E+00      1.9651E+00      1.3373E-02      6.8617E+01      1.1580E+02      1.0000E+00
      1.7479E-02      1.2512E+00      1.1689E+00      1.5574E+00      1.3079E-02      7.7137E+01      1.1640E+02      1.0000E+00
