  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      1.0042E+00      1.0025E+00      1.0000E+00      1.0041E+00      1.0019E+00      8.9622E+01      9.0301E+01      1.0000E+00
      1.0016E+00      1.0008E+00      1.0000E+00      1.0016E+00      1.0010E+00      8.9893E+01      9.0081E+01      1.0000E+00
      1.0030E+00      1.0021E+00      1.0000E+00      1.0039E+00      1.0023E+00      8.9877E+01      9.0140E+01      1.0000E+00
      1.0111E+00      1.0089E+00      1.0002E+00      1.0155E+00      1.0080E+00      8.9508E+01      9.0540E+01      1.0000E+00
      1.0280E+00      1.0261E+00      1.0013E+00      1.0438E+00      1.0170E+00      8.8508E+01      9.1647E+01      1.0000E+00
      1.0600E+00      1.1190E+00      1.0239E+00      1.1710E+00      9.7602E-01      7.9800E+01      1.0015E+02      1.0000E+00
      5.5338E-01      1.4151E+00      1.3282E+00      1.7908E+00      3.0363E-01      6.6159E+01      1.2970E+02      1.0000E+00
      5.5338E-01      1.4151E+00      1.3282E+00      1.7908E+00      3.0363E-01      6.6159E+01      1.2970E+02      1.0000E+00
      1.0600E+00      1.1190E+00      1.0239E+00      1.1710E+00      9.7602E-01      7.9800E+01      1.0015E+02      1.0000E+00
      1.0280E+00      1.0261E+00      1.0013E+00      1.0438E+00      1.0170E+00      8.8508E+01      9.1647E+01      1.0000E+00
      1.0111E+00      1.0089E+00      1.0002E+00      1.0155E+00      1.0080E+00      8.9508E+01      9.0539E+01      1.0000E+00
      1.0028E+00      1.0021E+00      1.0000E+00      1.0038E+00      1.0021E+00      8.9881E+01      9.0131E+01      1.0000E+00
      1.0005E+00      1.0004E+00      1.0000E+00      1.0007E+00      1.0004E+00      8.9981E+01      9.0022E+01      1.0000E+00
      1.0087E+00      1.0034E+00      1.0001E+00      1.0078E+00      1.0028E+00      8.9009E+01      9.0758E+01      1.0000E+00
      1.0222E+00      1.0177E+00      1.0009E+00      1.0263E+00      1.0100E+00      8.7940E+01      9.1875E+01      1.0000E+00
      1.0385E+00      1.0301E+00      1.0018E+00      1.0500E+00      1.0280E+00      8.7949E+01      9.2027E+01      1.0000E+00
